ImageId,EncodedPixels
76966,"[195093, 6, 195604, 13, 195651, 13, 196115, 18, 196143, 43, 196582, 19, 196626, 85, 197091, 21, 197138, 106, 197600, 22, 197649, 117, 198109, 26, 198161, 122, 198617, 31, 198673, 134, 199123, 34, 199185, 151, 199627, 39, 199697, 155, 200131, 45, 200209, 158, 200545, 12, 200634, 52, 200721, 168, 201017, 100, 201120, 75, 201234, 187, 201486, 218, 201748, 463, 202313, 405, 202865, 356, 203392, 332, 203922, 307, 204445, 287, 204968, 266, 205491, 242, 206016, 192, 206536, 1, 206557, 75]"
73874,"[52888, 3, 55441, 1, 55951, 4, 56461, 7, 56969, 11, 57481, 10, 57993, 3, 58505, 2, 59017, 1, 59529, 1, 60034, 8, 60543, 11, 61053, 13, 61565, 10, 62076, 10, 62587, 10, 63097, 11, 63608, 11, 64119, 12, 64629, 13, 65139, 15, 65650, 14, 66161, 12, 66672, 11, 67182, 12, 67691, 13, 68200, 15, 68711, 15, 69222, 16, 69733, 16, 70244, 16, 70755, 16, 71265, 17, 71774, 18, 72284, 18, 72793, 20, 73303, 22, 73814, 21, 74325, 20, 74836, 19, 75345, 20, 75854, 22, 76363, 24, 76872, 26, 77383, 26, 77894, 26, 78405, 24, 78916, 22, 79427, 20, 79936, 21, 80446, 22, 80956, 23, 81466, 24, 81977, 24, 82488, 22, 82998, 21, 83509, 19, 84018, 20, 84528, 21, 85038, 22, 85548, 23, 86060, 22, 86571, 21, 87082, 18, 87592, 17, 88103, 16, 88613, 16, 89124, 16, 89634, 18, 90144, 19, 90655, 18, 91166, 16, 91677, 13, 92187, 13, 92696, 15, 93207, 15, 93717, 17, 94229, 16, 94741, 15, 95252, 14, 95764, 13, 96275, 12, 96786, 10, 97295, 11, 97805, 12, 98316, 10, 98827, 8, 99338, 8, 99848, 9, 100360, 9, 100871, 10, 101383, 9, 101895, 9, 102407, 7, 102919, 5, 103432, 2, 103944, 1]"
69449,"[14063, 1, 14575, 1, 15087, 1, 15599, 1, 16111, 1, 16623, 1, 17134, 2, 17646, 3, 18158, 3, 18670, 3, 19182, 3, 19694, 3, 20206, 3, 20718, 3, 21229, 4, 21741, 4, 22253, 4, 22765, 4, 23277, 5, 23789, 5, 24301, 5, 24813, 5, 25324, 6, 25836, 6, 26348, 6, 26860, 6, 27372, 6, 27884, 7, 28396, 7, 28908, 7, 29420, 7, 29931, 8, 30443, 8, 30955, 8, 31467, 8, 31979, 8, 32491, 8, 33003, 9, 33515, 9, 34027, 9, 34539, 9, 35051, 9, 35563, 9, 36075, 9, 36587, 9, 37099, 9, 37611, 9, 38123, 9, 38635, 9, 39147, 9, 39659, 9, 40171, 9, 40683, 9, 41195, 9, 41707, 9, 42219, 9, 42731, 9, 43243, 10, 43755, 10, 44267, 10, 44779, 10, 45291, 10, 45803, 10, 46315, 10, 46827, 10, 47339, 10, 47851, 10, 48363, 10, 48875, 10, 49387, 11, 49899, 11, 50411, 11, 50923, 11, 51435, 11, 51947, 11, 52459, 11, 52971, 11, 53483, 11, 53995, 11, 54507, 11, 55019, 11, 55531, 11, 56043, 11, 56555, 11, 57067, 11, 57579, 12, 58091, 12, 58603, 12, 59115, 12, 59627, 12, 60139, 12, 60651, 12, 61163, 12, 61675, 12, 62187, 12, 62699, 12, 63211, 12, 63723, 12, 64235, 12, 64747, 12, 65259, 12, 65771, 12, 66283, 12, 66795, 12, 67308, 11, 67820, 11, 68332, 11, 68844, 11, 69356, 11, 69868, 11, 70380, 11, 70892, 11, 71404, 11, 71915, 12, 72427, 13, 72939, 13, 73451, 13, 73963, 13, 74475, 13, 74987, 13, 75499, 13, 76011, 13, 76523, 13, 77035, 14, 77547, 14, 78059, 14, 78570, 15, 79082, 15, 79594, 15, 80106, 15, 80618, 15, 81130, 15, 81642, 15, 82155, 14, 82667, 14, 83179, 14, 83691, 14, 84203, 13, 84715, 13, 85227, 13, 85739, 13, 86251, 13, 86763, 13, 87275, 13, 87787, 13, 88299, 13, 88811, 13, 89323, 13, 89835, 13, 90347, 13, 90859, 13, 91371, 13, 91883, 13, 92394, 14, 92906, 14, 93418, 14, 93930, 14, 94442, 14, 94954, 14, 95466, 14, 95978, 14, 96490, 14, 97002, 14, 97513, 15, 98025, 15, 98537, 15, 99049, 14, 99561, 14, 100073, 14, 100585, 14, 101097, 14, 101609, 14, 102121, 14, 102633, 14, 103146, 12, 103658, 12, 104170, 12, 104682, 12, 105194, 12, 105706, 12, 106218, 12, 106730, 12, 107242, 11, 107754, 11, 108266, 11, 108777, 12, 109289, 12, 109801, 12, 110313, 12, 110824, 13, 111336, 13, 111848, 13, 112359, 14, 112871, 14, 113383, 14, 113894, 15, 114406, 15, 114918, 15, 115430, 14, 115942, 14, 116453, 15, 116965, 15, 117477, 15, 117989, 15, 118501, 15, 119013, 15, 119525, 15, 120037, 15, 120549, 15, 121061, 15, 121573, 15, 122085, 15, 122597, 15, 123109, 15, 123621, 15, 124133, 15, 124646, 14, 125158, 14, 125670, 14, 126182, 13, 126693, 14, 127205, 14, 127717, 14, 128229, 14, 128741, 14, 129252, 15, 129764, 15, 130276, 15, 130788, 15, 131299, 16, 131811, 16, 132323, 16, 132835, 15, 133347, 15, 133858, 16, 134370, 16, 134882, 16, 135394, 16, 135906, 16, 136418, 16, 136930, 16, 137442, 16, 137954, 16, 138466, 16, 138978, 16, 139489, 17, 140001, 17, 140513, 17, 141025, 16, 141537, 16, 142049, 16, 142561, 16, 143073, 16, 143585, 16, 144097, 16, 144608, 17, 145120, 17, 145632, 17, 146144, 17, 146655, 18, 147167, 18, 147679, 17, 148190, 18, 148702, 18, 149213, 19, 149725, 19, 150237, 18, 150749, 18, 151261, 18, 151772, 18, 152284, 18, 152796, 18, 153308, 17, 153820, 17, 154331, 18, 154843, 18, 155355, 18, 155867, 17, 156379, 17, 156891, 17, 157403, 17, 157915, 16, 158426, 17, 158938, 16, 159450, 16, 159962, 15, 160474, 15, 160985, 15, 161497, 14, 162009, 13, 162520, 13, 163031, 13, 163542, 13, 164054, 12, 164566, 11, 165077, 11, 165589, 10, 166100, 5, 166612, 3, 167124, 3, 167636, 3, 168148, 2, 168659, 3, 169171, 3, 169683, 3, 170194, 4, 170706, 4, 171217, 5, 171728, 6, 172239, 7, 172750, 8, 173261, 9, 173777, 4, 210572, 1, 219235, 10, 219742, 18, 220255, 14, 228932, 2, 229443, 3]"
71863,"[29247, 1, 29759, 1, 30271, 1, 30782, 2, 31294, 2, 31806, 2, 32319, 1, 32831, 1, 33343, 1, 33855, 1, 55887, 1, 56399, 1, 56911, 1, 57422, 2, 57934, 2, 58446, 3, 58958, 3, 59470, 3, 59982, 3, 60494, 3, 61006, 3, 61518, 3, 62030, 3, 62542, 3, 63054, 3, 63566, 3, 64078, 3, 64590, 3, 65102, 3, 65614, 3, 66126, 3, 66638, 3, 67150, 3, 67662, 3, 68174, 3, 68686, 3, 69198, 3, 69710, 3, 70222, 3, 70734, 3, 71246, 3, 71758, 3, 72270, 3, 72782, 3, 73294, 3, 73806, 3, 74318, 3, 74830, 4, 75342, 4, 75854, 4, 76366, 4, 76878, 4, 77390, 4, 77902, 4, 78414, 4, 78926, 4, 79438, 4, 79950, 3, 80462, 3, 80974, 3, 81486, 3, 81998, 3, 82510, 3, 83022, 3, 83534, 3, 84047, 2, 84559, 2, 85071, 2, 85583, 2, 86095, 2, 86607, 2, 87119, 2, 87631, 2, 88143, 2, 88655, 2, 89167, 2, 89679, 2, 90191, 2, 90703, 2, 91215, 2, 91727, 2, 92239, 2, 92751, 2, 93263, 2, 93775, 2, 94287, 2, 94799, 2, 95311, 2, 95823, 2, 96335, 2, 96847, 1, 97359, 1, 130656, 1, 131168, 1, 131680, 1, 132192, 1, 150128, 1, 150640, 1, 151152, 1, 151664, 1, 152176, 1, 152688, 1, 153199, 2, 153711, 2, 154223, 2, 154735, 2, 155247, 2, 155759, 2, 156271, 2, 156783, 2, 157295, 3, 157807, 3, 158319, 3, 158831, 3, 159343, 3, 159855, 3, 160366, 4, 160878, 4, 161390, 4, 161902, 4, 162414, 4, 162926, 4, 163438, 5, 163950, 5, 164462, 5, 164974, 5, 165486, 5, 165998, 5, 166510, 5, 167022, 5, 167534, 5, 168047, 4, 168559, 3, 169071, 3, 169583, 3, 170096, 1, 170608, 1, 171120, 1]"
72004,"[11457, 2, 14000, 7, 14512, 3, 15024, 1, 18079, 3, 18591, 4, 19103, 2, 19615, 1, 20127, 1, 22158, 9, 22668, 10, 23181, 3, 24709, 4, 25221, 2, 25733, 1, 26748, 7, 27260, 5, 27772, 4, 28284, 3, 28795, 3, 30324, 2, 30833, 6, 31341, 10, 31852, 9, 32363, 7, 32875, 5, 33387, 4, 33899, 2, 35427, 2, 35939, 2, 36449, 4, 36958, 7, 37466, 11, 37977, 11, 38488, 8, 38999, 7, 39506, 12, 40016, 13, 40525, 14, 41033, 16, 41543, 17, 42052, 19, 42562, 19, 43069, 22, 43576, 25, 44086, 25, 44597, 24, 45107, 23, 45617, 22, 46126, 23, 46636, 22, 47143, 24, 47653, 23, 48162, 24, 48673, 22, 49183, 21, 49692, 21, 50199, 22, 50708, 22, 51219, 18, 51728, 17, 52231, 24, 52741, 22, 53253, 15, 53764, 13, 54276, 12, 54788, 11, 55300, 8, 55813, 3, 56325, 1]"
75884,[]
76471,"[17719, 1, 18231, 1, 18743, 1, 19254, 2, 19766, 3, 20278, 3, 20790, 3, 21302, 3, 21814, 3, 22326, 3, 22839, 1, 23351, 1, 23863, 1, 24375, 1, 24887, 1, 25399, 1, 25911, 1, 26423, 1, 26935, 1, 50999, 1, 51510, 4, 52021, 6, 52532, 8, 53042, 9, 53552, 11, 54060, 15, 54570, 17, 55080, 19, 55591, 19, 56102, 18, 56611, 16, 57112, 24, 57616, 31, 58125, 32, 58636, 29, 59145, 27, 59650, 29, 60152, 35, 60658, 39, 61166, 40, 61675, 38, 62181, 38, 62687, 38, 63191, 41, 63694, 48, 64202, 47, 64711, 44, 65218, 42, 65714, 53, 66215, 60, 66719, 65, 67220, 72, 67717, 83, 68215, 89, 68716, 95, 69224, 96, 69734, 93, 70244, 87, 70753, 79, 71258, 75, 71761, 77, 72264, 81, 72769, 82, 73270, 87, 73768, 95, 74254, 111, 74765, 107, 75276, 104, 75788, 99, 76300, 81, 76812, 65, 77324, 52, 77836, 45, 78348, 32, 78861, 15, 79374, 7, 79887, 1]"
75314,"[33776, 4, 34287, 6, 34799, 8, 35310, 9, 35822, 9, 36334, 9, 36846, 9, 37358, 9, 37870, 8, 38382, 8, 38894, 8, 39406, 8, 39918, 8, 40430, 8, 40942, 8, 41454, 8, 41966, 8, 42478, 8, 42990, 8, 43501, 9, 44013, 9, 44525, 9, 45036, 9, 45548, 9, 46060, 9, 46571, 10, 47083, 10, 47595, 10, 48106, 11, 48618, 11, 49130, 10, 49641, 11, 50153, 11, 50665, 11, 51177, 11, 51689, 11, 52201, 11, 52713, 10, 53224, 11, 53736, 11, 54248, 11, 54760, 11, 55272, 11, 55783, 12, 56295, 11, 56807, 11, 57318, 12, 57830, 12, 58342, 12, 58853, 13, 59365, 13, 59876, 14, 60388, 13, 60900, 13, 61411, 14, 61923, 14, 62434, 15, 62946, 15, 63458, 14, 63970, 14, 64482, 14, 64993, 15, 65505, 15, 66017, 14, 66529, 14, 67041, 14, 67552, 15, 68064, 15, 68576, 14, 69087, 15, 69599, 15, 70111, 15, 70623, 14, 71134, 15, 71646, 15, 72158, 15, 72669, 15, 73181, 15, 73693, 15, 74205, 15, 74717, 14, 75228, 15, 75740, 15, 76252, 15, 76764, 15, 77275, 15, 77787, 15, 78299, 15, 78810, 16, 79322, 16, 79834, 15, 80346, 15, 80857, 16, 81369, 16, 81881, 16, 82392, 16, 82904, 16, 83416, 16, 83928, 16, 84440, 16, 84951, 16, 85463, 16, 85975, 16, 86487, 16, 86999, 15, 87511, 15, 88022, 16, 88534, 16, 89046, 16, 89558, 15, 90070, 15, 90581, 16, 91093, 16, 91605, 16, 92117, 16, 92629, 15, 93140, 16, 93652, 16, 94164, 16, 94676, 16, 95188, 15, 95700, 15, 96211, 16, 96723, 16, 97235, 16, 97747, 16, 98259, 15, 98771, 15, 99283, 15, 99794, 16, 100306, 16, 100818, 16, 101330, 15, 101841, 16, 102353, 16, 102865, 16, 103377, 16, 103889, 16, 104400, 17, 104912, 17, 105424, 17, 105936, 16, 106448, 16, 106960, 16, 107472, 16, 107984, 16, 108495, 17, 109007, 17, 109519, 16, 110031, 16, 110543, 16, 111055, 15, 111567, 15, 112079, 15, 112591, 14, 113102, 15, 113614, 15, 114126, 15, 114638, 15, 115150, 14, 115662, 14, 116174, 14, 116686, 14, 117197, 14, 117709, 14, 118221, 14, 118733, 14, 119245, 14, 119756, 15, 120268, 14, 120780, 14, 121292, 14, 121803, 15, 122315, 15, 122827, 15, 123338, 16, 123850, 16, 124362, 16, 124874, 15, 125386, 15, 125897, 16, 126409, 16, 126921, 16, 127433, 15, 127945, 15, 128457, 15, 128969, 14, 129480, 15, 129992, 15, 130504, 15, 131016, 15, 131528, 14, 132040, 14, 132551, 15, 133063, 15, 133575, 14, 134087, 14, 134598, 15, 135110, 14, 135622, 14, 136133, 15, 136645, 15, 137157, 15, 137668, 16, 138180, 15, 138692, 15, 139203, 16, 139715, 16, 140227, 16, 140739, 16, 141251, 15, 141763, 15, 142274, 16, 142786, 16, 143298, 15, 143810, 15, 144322, 15, 144834, 14, 145345, 15, 145857, 15, 146369, 15, 146881, 14, 147393, 14, 147905, 14, 148417, 13, 148928, 14, 149440, 14, 149952, 13, 150464, 13, 150975, 14, 151487, 14, 151999, 13, 152511, 13, 153022, 14, 153534, 14, 154046, 14, 154557, 14, 155069, 14, 155581, 14, 156093, 14, 156604, 15, 157116, 14, 157628, 14, 158140, 14, 158652, 13, 159163, 14, 159675, 13, 160187, 13, 160699, 13, 161211, 12, 161723, 12, 162235, 12, 162746, 13, 163258, 12, 163770, 12, 164282, 12, 164794, 12, 165306, 11, 165818, 11, 166329, 12, 166841, 12, 167353, 12, 167865, 11, 168376, 12, 168888, 12, 169400, 12, 169912, 12, 170423, 12, 170935, 12, 171447, 12, 171958, 13, 172470, 13, 172982, 12, 173494, 12, 174006, 12, 174517, 13, 175029, 12, 175541, 12, 176053, 12, 176565, 11, 177077, 11, 177589, 11, 178100, 12, 178612, 11, 179124, 11, 179636, 11, 180148, 11, 180660, 11, 181172, 11, 181684, 11, 182195, 11, 182707, 11, 183219, 11, 183731, 11, 184243, 11, 184754, 12, 185266, 12, 185778, 11, 186290, 11, 186802, 11, 187313, 12, 187825, 12, 188337, 12, 188849, 11, 189361, 11, 189872, 12, 190384, 11, 190896, 11, 191408, 11, 191919, 12, 192431, 11, 192943, 11, 193455, 11, 193967, 10, 194478, 11, 194990, 11, 195502, 11, 196014, 10, 196526, 10, 197038, 10, 197550, 10, 198061, 11, 198573, 11, 199085, 10, 199597, 10, 200109, 10, 200621, 10, 201132, 11, 201644, 11, 202156, 10, 202668, 10, 203180, 10, 203691, 11, 204203, 11, 204715, 10, 205227, 10, 205739, 10, 206251, 10, 206763, 9, 207274, 10, 207786, 10, 208298, 10, 208810, 10, 209322, 9, 209834, 9, 210346, 9, 210858, 9, 211370, 8, 211881, 9, 212393, 9, 212905, 9, 213417, 9, 213929, 8, 214440, 9, 214952, 9, 215464, 9, 215976, 9, 216487, 10, 216999, 10, 217511, 9, 218023, 9, 218534, 10, 219046, 10, 219558, 10, 220070, 10, 220582, 10, 221093, 11, 221605, 10, 222117, 10, 222629, 10, 223141, 9, 223653, 9, 224164, 10, 224676, 10, 225188, 9, 225700, 9, 226212, 9, 226724, 9, 227236, 9, 227748, 8, 228260, 8, 228772, 8, 229284, 8, 229795, 8, 230307, 8, 230819, 8, 231331, 8, 231843, 7, 232355, 7, 232867, 7, 233379, 7, 233890, 8, 234402, 8, 234914, 8, 235426, 7, 235938, 7, 236450, 7, 236961, 8, 237473, 8, 237985, 8, 238497, 8, 239009, 8, 239520, 9, 240032, 8, 240544, 8, 241056, 8, 241568, 8, 242080, 8, 242591, 9, 243103, 8, 243615, 8, 244127, 8, 244639, 8, 245151, 8, 245663, 8, 246175, 8, 246687, 8, 247199, 8, 247711, 7, 248222, 8, 248734, 8, 249246, 8, 249758, 8, 250270, 8, 250782, 8, 251294, 7, 251806, 7, 252320, 4, 252833, 1]"
71767,[]
73006,"[36101, 1, 36613, 1, 37125, 1, 37637, 1, 38149, 1, 38661, 1, 39173, 1, 39685, 1, 40197, 1, 40709, 1, 41221, 1, 41733, 1, 42245, 1, 42757, 1, 43269, 1, 43781, 1, 44293, 1, 44805, 1, 45317, 1, 45829, 1, 46341, 2, 46853, 2, 47365, 2, 47877, 2, 48389, 2, 48901, 2, 49412, 3, 49924, 3, 50436, 3, 50948, 3, 51460, 3, 51972, 3, 52484, 3, 52996, 3, 53508, 3, 54020, 4, 54532, 4, 55044, 4, 55556, 4, 56068, 4, 56580, 4, 57092, 4, 57604, 4, 58116, 4, 58628, 4, 59140, 4, 59652, 4, 60164, 4, 60676, 4, 61188, 4, 61700, 4, 62212, 4, 62724, 4, 63236, 4, 63748, 4, 64260, 4, 64772, 4, 65284, 4, 65796, 4, 66308, 4, 66820, 3, 67332, 3, 67844, 3, 68356, 3, 68868, 3, 69380, 3, 69892, 3, 70404, 3, 70916, 3, 71428, 3, 71940, 3, 72452, 4, 72964, 4, 73476, 4, 73988, 4, 74500, 4, 75012, 4, 75524, 4, 76036, 4, 76548, 4, 77060, 4, 77571, 5, 78083, 5, 78595, 5, 79107, 5, 79619, 5, 80131, 5, 80644, 4, 81156, 4, 81668, 4, 82180, 4, 82692, 4, 83204, 4, 83716, 4, 84228, 3, 84740, 3, 85252, 3, 85764, 3, 86276, 3, 86788, 3, 87301, 2, 87813, 2, 88325, 2, 88837, 2, 89349, 2, 89861, 2, 90372, 3, 90884, 3, 91396, 3, 91908, 3, 92420, 3, 92932, 3, 93444, 4, 93956, 4, 94468, 4, 94980, 4, 95492, 4, 96004, 4, 96516, 4, 97028, 4, 97539, 5, 98051, 5, 98564, 4, 99076, 4, 99588, 4, 100100, 4, 100612, 4, 101124, 4, 101636, 3, 102148, 3, 102660, 3, 103172, 3, 103685, 2, 104197, 2, 104709, 2, 105221, 1, 105733, 1, 106245, 1, 106757, 1, 107269, 1, 107781, 1, 108293, 1, 108805, 1, 109317, 1, 109829, 1, 110341, 1, 110853, 1, 111365, 1, 111877, 1, 112389, 1, 112901, 1, 113413, 1, 113925, 1, 114437, 1, 114949, 1, 115461, 1, 115973, 1, 116485, 1, 116997, 1, 117509, 1, 118021, 1, 118533, 1, 119045, 1, 119557, 1]"
77502,[]
71246,[]
72314,[]
77839,[]
78750,"[93149, 1, 93661, 1, 94173, 1, 94685, 1, 95197, 2, 95709, 2, 96221, 2, 96732, 3, 97244, 4, 97756, 4, 98268, 4, 98780, 4, 99292, 4, 99804, 4, 100316, 4, 100828, 4, 101340, 4, 101852, 3, 102364, 3, 102876, 3, 103388, 3, 103900, 3, 104412, 3, 104924, 3, 105436, 3, 105948, 3, 106460, 3, 106972, 3, 107484, 3, 107996, 2, 108508, 2, 109021, 1, 109533, 1, 110045, 1, 110557, 1, 111069, 1, 111581, 1, 112093, 1]"
73474,[]
72247,"[50256, 20, 50768, 21, 51284, 17, 51805, 8, 52322, 2, 59011, 4, 59507, 25, 60019, 27, 60544, 10, 75451, 2, 75963, 4, 76475, 6, 76986, 9, 77498, 13, 78010, 17, 78522, 20, 79035, 19, 79548, 18]"
75838,"[74117, 8, 74625, 13, 75135, 16, 75645, 19, 76159, 17, 76674, 14, 77188, 12, 77702, 9, 78216, 7, 78729, 5, 79243, 2, 84380, 2]"
72397,"[88136, 3, 88639, 14, 89154, 11]"
78580,"[35791, 1, 36303, 2, 36815, 2, 37327, 3, 37838, 4, 38350, 5, 38862, 5, 39374, 5, 39886, 6, 40397, 7, 40909, 7, 41421, 8, 41933, 8, 42445, 8, 42957, 8, 43469, 7, 43981, 7, 44493, 7, 45005, 7, 45517, 7, 46029, 7, 46542, 5, 47054, 5, 47566, 5, 48078, 5, 48590, 5, 49102, 5, 49614, 4, 50126, 4, 50638, 4, 51150, 4, 51662, 4, 52174, 4, 52686, 5, 53198, 5, 53710, 5, 54221, 6, 54733, 6, 55245, 6, 55757, 7, 56269, 7, 56780, 8, 57292, 8, 57804, 8, 58316, 8, 58827, 10, 59339, 10, 59851, 10, 60363, 10, 60875, 10, 61387, 10, 61899, 9, 62411, 9, 62923, 9, 63435, 9, 63948, 7, 64460, 7, 64972, 7, 65484, 7, 65996, 7, 66509, 5, 67021, 5, 67533, 5, 68045, 5, 68558, 3, 69070, 3, 69582, 3, 70094, 3, 70606, 3, 71119, 1, 71631, 1, 72143, 1, 72655, 1, 73167, 1, 112555, 1, 112668, 1, 113067, 1, 113180, 1, 113579, 2, 113691, 2, 114091, 2, 114203, 2, 114602, 4, 114715, 3, 115114, 4, 115227, 3, 115626, 5, 115739, 3, 116138, 5, 116251, 3, 116650, 4, 116763, 3, 117162, 4, 117275, 3, 117674, 4, 117787, 3, 118187, 2, 118299, 3, 118699, 2, 118811, 2, 119211, 2, 119323, 2, 119723, 1, 119835, 2, 120347, 2, 120859, 2, 121371, 2, 121884, 1, 122396, 1, 122908, 1, 123420, 1, 123932, 1, 124444, 1, 124956, 1, 125468, 1, 125980, 1, 126492, 1, 127004, 1, 127515, 2, 128027, 2, 128539, 2, 129051, 2, 129563, 3, 130075, 3, 130587, 3, 131099, 3, 131611, 3, 132123, 3, 132635, 3, 133147, 3, 133658, 4, 134170, 5, 134682, 4, 135194, 4, 135707, 3, 136219, 3, 136731, 3, 137243, 3, 137755, 3, 138267, 3, 138779, 3, 139291, 3, 139803, 3, 140315, 3, 140827, 3, 141339, 2, 141851, 2, 142363, 2, 142876, 1, 143388, 1, 143900, 1, 144412, 1, 144924, 1, 145436, 1, 145948, 1, 146460, 1, 146972, 1, 147483, 2, 147995, 2, 148507, 2, 149019, 3, 149531, 3, 150043, 3, 150555, 3, 151067, 3, 151579, 3, 152091, 3, 152603, 3, 153115, 3, 153628, 1, 154140, 1, 154652, 1, 188462, 1, 188974, 1, 189486, 1, 189998, 1, 190510, 1, 191022, 1, 191534, 1, 192046, 1, 192558, 1, 193070, 1, 193582, 1, 201774, 1, 202286, 1, 202798, 1, 203310, 1, 203822, 1, 204333, 2, 204845, 2, 205357, 2, 205869, 2, 206381, 2, 206893, 3, 207405, 3, 207917, 3, 208429, 3, 208941, 3, 209453, 3, 209965, 3, 210477, 3, 210989, 3, 211501, 3, 212013, 3, 212525, 3, 213037, 3, 213549, 3, 214061, 3, 214573, 3, 215085, 2, 215597, 2, 216109, 2, 216621, 2, 217133, 2, 217645, 2, 218157, 2, 218669, 3, 219181, 3, 219693, 3, 220205, 3, 220717, 3, 221229, 3, 221741, 4, 222252, 5, 222764, 5, 223276, 5, 223788, 5, 224300, 5, 224812, 6, 225324, 6, 225836, 6, 226348, 6, 226860, 6, 227372, 6, 227884, 6, 228396, 6, 228908, 6, 229420, 6, 229932, 6, 230444, 6, 230956, 6, 231468, 6, 231980, 6, 232493, 5, 233005, 5, 233517, 5, 234029, 5, 234541, 5, 235053, 5, 235565, 5, 236077, 4, 236589, 4, 237101, 4, 237614, 3, 238126, 2, 238638, 2, 239150, 1, 239662, 1]"
70902,"[14288, 2, 14798, 5, 15308, 8, 15818, 10, 16327, 14, 16839, 14, 17352, 13, 17864, 13, 18376, 13, 18889, 12, 19401, 12, 19913, 12, 20426, 11, 20938, 11, 21450, 11, 21963, 10, 22475, 10, 22987, 10, 23499, 10, 24011, 10, 24524, 9, 24632, 1, 25036, 9, 25144, 1, 25548, 9, 25656, 1, 26060, 8, 26573, 7, 27086, 6, 27598, 5, 28111, 4, 28623, 4, 29136, 2, 29649, 1, 30161, 1, 33865, 1, 34376, 3, 34888, 3, 35399, 4, 35911, 5, 36423, 5, 36935, 5, 37447, 5, 37959, 6, 38471, 6, 38983, 6, 39495, 7, 40007, 7, 40401, 1, 40519, 7, 40913, 1, 41031, 8, 41425, 1, 41543, 8, 41936, 2, 42055, 9, 42448, 3, 42567, 10, 42959, 4, 43079, 11, 43471, 4, 43591, 12, 43983, 4, 44104, 10, 44495, 5, 44616, 10, 45007, 5, 45129, 8, 45518, 6, 45641, 7, 46030, 6, 46154, 4, 46542, 6, 47054, 6, 47566, 6, 48078, 6, 48590, 6, 49102, 6, 49614, 6, 49755, 1, 50126, 6, 50266, 3, 50638, 7, 50777, 4, 51150, 7, 51288, 6, 51662, 7, 51800, 6, 52173, 8, 52312, 7, 52685, 8, 52824, 7, 53197, 8, 53336, 7, 53709, 8, 53849, 6, 54221, 8, 54361, 6, 54733, 8, 54874, 5, 55245, 9, 55386, 5, 55757, 9, 55898, 5, 56269, 9, 56411, 4, 56781, 9, 56923, 4, 57292, 10, 57435, 4, 57804, 10, 57947, 3, 58316, 11, 58460, 2, 58828, 11, 58972, 1, 59340, 11, 59852, 11, 60005, 9, 60364, 11, 60513, 14, 60876, 11, 61025, 15, 61388, 12, 61536, 17, 61899, 13, 62049, 16, 62411, 13, 62563, 14, 62923, 13, 63077, 12, 63436, 12, 63590, 11, 63948, 12, 64103, 10, 64460, 12, 64616, 9, 64972, 12, 65129, 8, 65484, 12, 65642, 7, 65996, 12, 66155, 5, 66508, 12, 66667, 5, 67020, 12, 67180, 4, 67533, 11, 67692, 4, 68045, 11, 68205, 2, 68557, 11, 68717, 2, 69069, 11, 69229, 2, 69581, 10, 70093, 10, 70605, 10, 71117, 10, 71629, 10, 72141, 10, 72653, 10, 73165, 11, 73677, 11, 74189, 11, 74701, 11, 75213, 11, 75725, 11, 76237, 11, 76749, 11, 77261, 11, 77773, 11, 77951, 1, 78285, 11, 78462, 3, 78797, 11, 78974, 4, 79309, 11, 79485, 5, 79821, 11, 79997, 6, 80333, 11, 80509, 6, 80845, 11, 81021, 6, 81357, 11, 81533, 6, 81869, 11, 82046, 5, 82381, 10, 82558, 5, 82894, 9, 83070, 4, 83406, 9, 83583, 3, 83918, 8, 84095, 2, 84431, 7, 84607, 2, 84943, 6, 85119, 1, 85455, 6, 85967, 6, 86480, 4, 86992, 4, 87504, 3, 88017, 2, 88529, 1, 89041, 1, 95697, 1, 96209, 1, 96721, 1, 97233, 1, 97745, 1, 98257, 1, 98769, 1, 207242, 1, 207754, 2, 208266, 3, 208778, 6, 215167, 1, 215678, 2, 216189, 4, 216700, 5, 217211, 6, 217722, 8, 218022, 8, 218235, 6, 218539, 3, 218750, 2, 219053, 1, 222317, 2, 222829, 3, 223340, 5, 223852, 5, 224363, 7, 224875, 7, 225386, 8, 225898, 8, 226234, 10, 226409, 9, 226743, 20, 226921, 10, 227254, 28, 227433, 9, 227769, 25, 227945, 9, 228284, 22, 228457, 9, 228798, 21, 228969, 8, 229315, 16, 229481, 8, 229833, 10, 229993, 8, 230347, 9, 230506, 6, 230860, 8, 231018, 6, 231372, 9, 231530, 6, 231885, 9, 232042, 6, 232397, 10, 232555, 4, 232909, 12, 233067, 4, 233422, 13, 233579, 4, 233934, 17, 234092, 3, 234446, 22, 234604, 2, 234958, 23, 235117, 1, 235470, 24, 235629, 1, 235982, 25, 236495, 24, 237008, 22, 237523, 19, 238043, 10, 238561, 3]"
